URL,label_MiMotor,URLLength_MiMotor,DomainLength_MiMotor,IsDomainIP_MiMotor,TLDLength_MiMotor,NoOfSubDomain_MiMotor,NoOfLettersInURL_MiMotor,NoOfDegitsInURL_MiMotor,NoOfOtherSpecialCharsInURL_MiMotor,LetterRatioInURL_MiMotor,DegitRatioInURL_MiMotor,SpacialCharRatioInURL_MiMotor,NoOfEqualsInURL_MiMotor,NoOfQMarkInURL_MiMotor,NoOfAmpersandInURL_MiMotor,IsHTTPS_MiMotor,HasTitle_Extracted,HasFavicon_Extracted,IsResponsive_Extracted,NoOfiFrame_Extracted,HasDescription_Extracted,HasPasswordField_Extracted,HasSubmitButton_Extracted,HasHiddenFields_Extracted,HasExternalFormSubmit_Extracted,HasCopyrightInfo_Extracted,Status,FILENAME,URLLength_Original,Domain,DomainLength_Original,IsDomainIP_Original,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength_Original,NoOfSubDomain_Original,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL_Original,LetterRatioInURL_Original,NoOfDegitsInURL_Original,DegitRatioInURL_Original,NoOfEqualsInURL_Original,NoOfQMarkInURL_Original,NoOfAmpersandInURL_Original,NoOfOtherSpecialCharsInURL_Original,SpacialCharRatioInURL_Original,IsHTTPS_Original,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label_Original
https://www.techzine.nl,1,22.0,15.0,0.0,2.0,1.0,9.0,0.0,1.0,0.409,0.0,0.045,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,69849.txt,22,www.techzine.nl,15,0,nl,100.0,1.0,0.0082003,0.057126444,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,846,8047,1,techzie,0.0,0.0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,57,7,21,96,3,96,1
https://www.spicemadam.com,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,141607.txt,25,www.spicemadam.com,18,0,com,100.0,1.0,0.5229071,0.06650493,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,801,4517,1,spicemadam,100.0,100.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,12,9,11,28,0,11,1
https://www.sugarspiceandsparkle.com,1,35.0,28.0,0.0,3.0,1.0,22.0,0.0,1.0,0.629,0.0,0.029,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,Online,609160.txt,35,www.sugarspiceandsparkle.com,28,0,com,100.0,1.0,0.5229071,0.058301012,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,4369,32076,1,sugarspiceandsparkle,100.0,100.0,1,0,0,1,0,0,3,9,0,0,1,1,0,0,0,0,1,15,19,15,132,1,162,1
https://www.explorehockinghills.com,1,34.0,27.0,0.0,3.0,1.0,21.0,0.0,1.0,0.618,0.0,0.029,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,59034.txt,34,www.explorehockinghills.com,27,0,com,100.0,1.0,0.5229071,0.05632829,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,2104,2081,1,explorehockinghills,100.0,100.0,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,73,5,10,145,1,29,1
https://www.opsdash.com,1,22.0,15.0,0.0,3.0,1.0,9.0,0.0,1.0,0.409,0.0,0.045,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,761529.txt,22,www.opsdash.com,15,0,com,100.0,1.0,0.5229071,0.06103224,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,358,265,1,opsdash,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,40,1,1,62,0,13,1
https://www.pinehills.com,1,24.0,17.0,0.0,3.0,1.0,11.0,0.0,1.0,0.458,0.0,0.042,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,554823.txt,24,www.pinehills.com,17,0,com,100.0,1.0,0.5229071,0.058094651,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,710,2321,1,pinehills,100.0,100.0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,11,2,16,76,0,20,1
https://www.la-croix.com,1,23.0,16.0,0.0,3.0,1.0,9.0,0.0,2.0,0.391,0.0,0.087,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,13743.txt,23,www.la-croix.com,16,0,com,100.0,0.75,0.5229071,0.067096212,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,4991,2125,1,la-croix,100.0,100.0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,272,2,13,431,1,118,1
https://www.le-mont-saint-michel.org,1,35.0,28.0,0.0,3.0,1.0,19.0,0.0,4.0,0.543,0.0,0.114,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,476457.txt,35,www.le-mont-saint-michel.org,28,0,org,100.0,0.35,0.0799628,0.065303022,3,1,0,0,0.0,19,0.543,0,0.0,0,0,0,4,0.114,1,409,229,1,le-mont-saint-michel,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,74,1,6,4,0,10,1
https://www.starbelashop.com.br,1,30.0,23.0,0.0,2.0,2.0,16.0,0.0,2.0,0.533,0.0,0.067,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Online,641449.txt,30,www.starbelashop.com.br,23,0,br,100.0,0.8125,0.0094423,0.059847735,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,3230,2046,1,starelashopcom,0.0,0.0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,19,11,15,122,0,120,1
https://www.jll-mena.com,1,23.0,16.0,0.0,3.0,1.0,9.0,0.0,2.0,0.391,0.0,0.087,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,543007.txt,23,www.jll-mena.com,16,0,com,100.0,0.625,0.5229071,0.061888695,3,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,5008,3064,1,jll-mena,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,115,3,7,138,0,181,1
https://www.boxofficepro.com,1,27.0,20.0,0.0,3.0,1.0,14.0,0.0,1.0,0.519,0.0,0.037,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Online,29061.txt,27,www.boxofficepro.com,20,0,com,100.0,1.0,0.5229071,0.060789551,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1080,14917,1,boxofficepro,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,28,5,10,73,4,92,1
https://www.ilslaunch.com,1,24.0,17.0,0.0,3.0,1.0,11.0,0.0,1.0,0.458,0.0,0.042,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,129999.txt,24,www.ilslaunch.com,17,0,com,100.0,1.0,0.5229071,0.058860958,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,667,9381,1,ilslaunch,100.0,100.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,17,11,12,77,1,65,1
https://www.burgenland.info,1,26.0,19.0,0.0,4.0,1.0,13.0,0.0,1.0,0.5,0.0,0.038,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,236436.txt,26,www.burgenland.info,19,0,info,100.0,1.0,0.0075051,0.049219667,4,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,6538,1557,1,burgenland,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,6,3,38,103,0,15,1
https://www.getray.com,1,21.0,14.0,0.0,3.0,1.0,8.0,0.0,1.0,0.381,0.0,0.048,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Online,244120.txt,21,www.getray.com,14,0,com,100.0,1.0,0.5229071,0.06315639,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1780,5876,1,getray,100.0,100.0,0,1,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,37,20,29,0,5,113,1
https://www.watertownsavings.com,1,31.0,24.0,0.0,3.0,1.0,18.0,0.0,1.0,0.581,0.0,0.032,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,240657.txt,31,www.watertownsavings.com,24,0,com,100.0,1.0,0.5229071,0.058499122,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1198,26900,1,watertownsavings,100.0,100.0,0,0,1,0,0,1,0,6,0,1,1,1,1,1,1,1,1,21,5,114,50,1,22,1
https://www.historia-actual.org,1,30.0,23.0,0.0,3.0,1.0,16.0,0.0,2.0,0.533,0.0,0.067,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,478370.txt,30,www.historia-actual.org,23,0,org,100.0,0.6,0.0799628,0.064825855,3,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1281,1266,1,histia-actual,0.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,41,10,16,68,2,16,1
https://www.improvingphc.org,1,27.0,20.0,0.0,3.0,1.0,14.0,0.0,1.0,0.519,0.0,0.037,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Online,682471.txt,27,www.improvingphc.org,20,0,org,100.0,1.0,0.0799628,0.054326813,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,880,591,1,improvingphc,100.0,100.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,18,55,21,83,0,15,1
https://www.psi-online.info,1,26.0,19.0,0.0,4.0,1.0,12.0,0.0,2.0,0.462,0.0,0.077,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,494069.txt,26,www.psi-online.info,19,0,info,100.0,0.7,0.0075051,0.057723478,4,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,713,1034,1,psi-online,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19,13,2,36,0,8,1
https://www.lucilight.nl,1,23.0,16.0,0.0,2.0,1.0,10.0,0.0,1.0,0.435,0.0,0.043,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Online,602148.txt,23,www.lucilight.nl,16,0,nl,100.0,1.0,0.0082003,0.048170826,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,816,16087,1,lucilight,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,42,13,22,62,3,8,1
https://www.vigyan.com,1,21.0,14.0,0.0,3.0,1.0,8.0,0.0,1.0,0.381,0.0,0.048,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Online,883020.txt,21,www.vigyan.com,14,0,com,100.0,1.0,0.5229071,0.053790148,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,423,639,1,vigyan,100.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,6,6,1,0,2,1
https://www.shepeardblood.org,1,28.0,21.0,0.0,3.0,1.0,15.0,0.0,1.0,0.536,0.0,0.036,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,847559.txt,28,www.shepeardblood.org,21,0,org,100.0,1.0,0.0799628,0.061490008,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,509,2577,1,shepeardblood,100.0,100.0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,18,6,19,28,2,19,1
https://www.glowgirlfibers.com,1,29.0,22.0,0.0,3.0,1.0,16.0,0.0,1.0,0.552,0.0,0.034,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,606939.txt,29,www.glowgirlfibers.com,22,0,com,100.0,1.0,0.5229071,0.054012613,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,8252,12924,1,glowgirlfibers,100.0,100.0,1,1,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,39,3,17,56,246,16,1
https://www.derrygladfolkmuseum.com,1,34.0,27.0,0.0,3.0,1.0,21.0,0.0,1.0,0.618,0.0,0.029,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,688435.txt,34,www.derrygladfolkmuseum.com,27,0,com,100.0,1.0,0.5229071,0.053513969,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1796,9493,1,derrygladfolkmuseum,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,1,1,0,0,0,1,25,29,36,58,0,59,1
https://www.id.ee,1,16.0,9.0,0.0,2.0,1.0,3.0,0.0,1.0,0.188,0.0,0.062,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,42087.txt,16,www.id.ee,9,0,ee,100.0,1.0,0.0005336,0.06098885,2,1,0,0,0.0,3,0.188,0,0.0,0,0,0,1,0.062,1,1210,9434,1,id,100.0,100.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,8,10,103,0,107,1
https://www.shiftypixels.com,1,27.0,20.0,0.0,3.0,1.0,14.0,0.0,1.0,0.519,0.0,0.037,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,Online,254291.txt,27,www.shiftypixels.com,20,0,com,100.0,1.0,0.5229071,0.04866154,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,297,423,1,shiftypixels,100.0,100.0,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,23,2,8,1,0,13,1
https://www.eight55.com,1,22.0,15.0,0.0,3.0,1.0,7.0,2.0,1.0,0.318,0.091,0.045,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Online,648512.txt,22,www.eight55.com,15,0,com,100.0,1.0,0.5229071,0.04852116,3,1,0,0,0.0,7,0.318,2,0.091,0,0,0,1,0.045,1,1617,1140,1,eight55,100.0,100.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,120,9,27,26,2,26,1
https://www.mfyi.com,1,19.0,12.0,0.0,3.0,1.0,6.0,0.0,1.0,0.316,0.0,0.053,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Online,556827.txt,19,www.mfyi.com,12,0,com,100.0,1.0,0.5229071,0.054754918,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,354,298,1,mfyi,100.0,100.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1,4,94,0,94,1
https://www.symplelogix.com,1,26.0,19.0,0.0,3.0,1.0,13.0,0.0,1.0,0.5,0.0,0.038,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,662134.txt,26,www.symplelogix.com,19,0,com,100.0,1.0,0.5229071,0.054150518,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,815,1051,1,symplelogix,100.0,100.0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,33,18,27,3,11,105,1
https://www.modernrailways.com,1,29.0,22.0,0.0,3.0,1.0,16.0,0.0,1.0,0.552,0.0,0.034,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,723244.txt,29,www.modernrailways.com,22,0,com,100.0,1.0,0.5229071,0.061877648,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1539,3666,1,modernrailways,100.0,100.0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,24,35,49,106,4,65,1
https://www.cfg.org.uk,1,21.0,14.0,0.0,2.0,2.0,7.0,0.0,2.0,0.333,0.0,0.095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,95578.txt,21,www.cfg.org.uk,14,0,uk,100.0,0.571428571,0.028555,0.048633281,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,653,13745,1,cfgorg,0.0,0.0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,28,1,11,36,1,5,1
https://www.tourenfahrer.de,1,26.0,19.0,0.0,2.0,1.0,13.0,0.0,1.0,0.5,0.0,0.038,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,433479.txt,26,www.tourenfahrer.de,19,0,de,100.0,1.0,0.0326503,0.058656054,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,653,6742,1,tourenfahrer,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,74,3,40,98,1,54,1
https://www.rommerskirchen.de,1,28.0,21.0,0.0,2.0,1.0,15.0,0.0,1.0,0.536,0.0,0.036,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,439177.txt,28,www.rommerskirchen.de,21,0,de,100.0,1.0,0.0326503,0.060698056,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,6093,27663,1,rommerskirchen,100.0,100.0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,31,38,59,357,11,337,1
https://www.cfindustries.com,1,27.0,20.0,0.0,3.0,1.0,14.0,0.0,1.0,0.519,0.0,0.037,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,411596.txt,27,www.cfindustries.com,20,0,com,100.0,1.0,0.5229071,0.059061459,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,674,1079,1,cfindustries,100.0,100.0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,24,2,15,46,0,19,1
https://www.nasjonaleturistveger.no,1,34.0,27.0,0.0,2.0,1.0,21.0,0.0,1.0,0.618,0.0,0.029,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,141947.txt,34,www.nasjonaleturistveger.no,27,0,no,100.0,1.0,0.0023289,0.058818728,2,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,497,1203,1,asjoaleturistveger,0.0,0.0,1,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,13,1,6,78,0,6,1
https://www.vickyandlucas.com,1,28.0,21.0,0.0,3.0,1.0,15.0,0.0,1.0,0.536,0.0,0.036,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,587712.txt,28,www.vickyandlucas.com,21,0,com,100.0,1.0,0.5229071,0.053714878,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,4098,5071,1,vickyandlucas,100.0,100.0,1,0,1,0,0,1,0,19,0,1,1,1,0,1,1,0,1,67,8,26,183,0,13,1
https://www.oldgrowthforest.net,1,30.0,23.0,0.0,3.0,1.0,17.0,0.0,1.0,0.567,0.0,0.033,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Online,521587.txt,30,www.oldgrowthforest.net,23,0,net,100.0,1.0,0.0384199,0.057911365,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2019,15826,1,oldgrowthforest,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,18,2,14,95,0,21,1
https://www.petzel.com,1,21.0,14.0,0.0,3.0,1.0,8.0,0.0,1.0,0.381,0.0,0.048,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,133182.txt,21,www.petzel.com,14,0,com,100.0,1.0,0.5229071,0.060262931,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,279,2623,1,petzel,100.0,100.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,13,6,22,10,0,14,1
https://www.gridgain.com,1,23.0,16.0,0.0,3.0,1.0,10.0,0.0,1.0,0.435,0.0,0.043,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,64197.txt,23,www.gridgain.com,16,0,com,100.0,1.0,0.5229071,0.058960588,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,771,405,1,gridgain,100.0,100.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,27,3,17,66,0,13,1
https://www.centrepeaceconflictstudies.org,1,41.0,34.0,0.0,3.0,1.0,28.0,0.0,1.0,0.683,0.0,0.024,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,407336.txt,41,www.centrepeaceconflictstudies.org,34,0,org,100.0,1.0,0.0799628,0.064721848,3,1,0,0,0.0,28,0.683,0,0.0,0,0,0,1,0.024,1,1006,8047,1,centrepeaceconflictstudies,100.0,100.0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,20,36,41,113,5,112,1
https://www.westminster.net,1,26.0,19.0,0.0,3.0,1.0,13.0,0.0,1.0,0.5,0.0,0.038,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,545960.txt,26,www.westminster.net,19,0,net,100.0,1.0,0.0384199,0.06177705,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2028,10158,1,westminster,100.0,100.0,1,0,1,0,0,1,0,7,0,1,1,0,0,1,0,0,0,61,2,13,84,60,59,1
https://www.bahzani.net,1,22.0,15.0,0.0,3.0,1.0,9.0,0.0,1.0,0.409,0.0,0.045,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Online,461903.txt,22,www.bahzani.net,15,0,net,100.0,1.0,0.0384199,0.053617152,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,7623,9641,1,bahzani,100.0,100.0,0,1,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,79,8,10,212,12,213,1
https://www.revistamedioambientejccm.es,1,38.0,31.0,0.0,2.0,1.0,25.0,0.0,1.0,0.658,0.0,0.026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Online,756708.txt,38,www.revistamedioambientejccm.es,31,0,es,100.0,1.0,0.0064109,0.063549411,2,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,4440,6775,1,rvistamdioambintjccm,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,48,1,3,0,0,0,1
https://www.opsisarch.com,1,24.0,17.0,0.0,3.0,1.0,11.0,0.0,1.0,0.458,0.0,0.042,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,764122.txt,24,www.opsisarch.com,17,0,com,100.0,1.0,0.5229071,0.065213192,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1277,1871,1,opsisarch,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,41,7,13,89,0,90,1
https://www.peepaltreepress.com,1,30.0,23.0,0.0,3.0,1.0,17.0,0.0,1.0,0.567,0.0,0.033,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Online,163350.txt,30,www.peepaltreepress.com,23,0,com,100.0,1.0,0.5229071,0.065452786,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,434,1025,1,peepaltreepress,100.0,100.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,6,11,52,1,17,1
https://www.5starcar.com,1,23.0,16.0,0.0,3.0,1.0,9.0,1.0,1.0,0.391,0.043,0.043,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,614789.txt,23,www.5starcar.com,16,0,com,100.0,1.0,0.5229071,0.064671149,3,1,0,0,0.0,9,0.391,1,0.043,0,0,0,1,0.043,1,1459,15876,1,5starcar,100.0,100.0,1,1,1,0,0,1,0,6,0,1,0,1,0,1,1,0,1,25,19,33,135,1,143,1
https://www.findafabric.com.au,1,29.0,22.0,0.0,2.0,2.0,15.0,0.0,2.0,0.517,0.0,0.069,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Online,622021.txt,29,www.findafabric.com.au,22,0,au,100.0,0.8,0.0100856,0.058866593,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,2066,1230,1,findfbriccom,0.0,0.0,1,0,1,0,0,1,0,3,0,1,1,0,0,0,1,0,1,58,16,22,346,11,65,1
https://www.benrady.com,1,22.0,15.0,0.0,3.0,1.0,9.0,0.0,1.0,0.409,0.0,0.045,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Online,594173.txt,22,www.benrady.com,15,0,com,100.0,1.0,0.5229071,0.059162929,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1572,1326,1,benrady,100.0,100.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,12,21,70,0,116,1
https://www.adventureherald.com,1,30.0,23.0,0.0,3.0,1.0,17.0,0.0,1.0,0.567,0.0,0.033,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,593072.txt,30,www.adventureherald.com,23,0,com,100.0,1.0,0.5229071,0.059618032,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1578,8597,1,adventureherald,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,46,18,21,318,1,322,1
